Player,TWR,Number of Matches,Kills,Assists,KDA,KD,KAS,Knocks,Kills/Knocks,Damage Dealt,AR Damage,DMR Damage,SR Damage,Avg Damage Dealt,Damage Taken,Avg Damage Taken,Damage Taken (Zone),Damage Taken (Enemy),Damage Dealt/Damage Taken,Revives,Died 1st,Died 2nd,Died 3rd,Died 4th,Knocked,Revived,Headshot Kills,Longest Kill (m),Stolen Kills,Lost Kills,Grenades Picked,Grenades Dropped,Grenades Thrown,Grenades Damage,Molotovs Picked,Molotovs Dropped,Molotovs Thrown,Molotovs Damage,Smokes Picked,Smokes Dropped,Smokes Thrown,Flashes Picked,Flashes Dropped,Flashes Thrown,Swimming Distance (km),Walk Distance (km),Ride Distance (km),Time Survived,Avg Time Survived,Heals,Health Recovered,Boosts,Vehicle Destroys
miki99051,53,18,13,4,1,0.8,0.5,17,0.8,2978.1,222.4,1041.3,593.9,165.4,4302.4,239,821.5,3343.3,0.9,5,3,5,3,5,19,4,3,369.1,0,1,39,5,11,86.5,8,0,1,0,51,5,8,8,1,1,0,42.6,61.6,5:37:50,0:18:46,53,2354.7,58,1
Shavaleev,53,16,8,9,1.1,0.5,0.5,13,0.6,2797.3,1131.6,1574.8,0,174.8,3626.5,226.7,163,3392.5,0.8,6,5,2,3,6,15,5,1,437.7,1,1,35,0,11,49.6,4,1,0,0,55,3,16,6,2,0,0,37.3,62.4,4:50:06,0:18:07,36,1976.5,43,0
imb2h,51,18,8,7,0.8,0.4,0.6,14,0.6,2790.9,951.6,1466.3,244.9,155.1,4277.9,237.7,393.9,3628.4,0.8,8,3,6,4,5,23,10,3,298.7,0,0,36,1,11,0,7,0,2,44,50,3,19,34,2,1,0,40.9,64.4,5:25:12,0:18:04,56,2376.5,68,0
sIMBAleks,51,18,9,6,0.8,0.5,0.5,14,0.6,2814.2,330.9,1009.7,385.1,156.3,5327.1,295.9,1029.9,4056.1,0.7,2,4,2,8,4,27,13,3,261.6,1,2,34,1,16,140.1,8,4,2,0,57,3,22,6,2,1,0,45,79.5,6:08:29,0:20:28,76,3396.5,85,3
BiBa8841,51,18,14,5,1.1,0.8,0.5,14,1,2333.8,835.6,500.6,704.2,129.7,4698.1,261,814.9,3823,0.6,10,1,9,6,2,22,6,4,313.6,1,0,41,0,15,147.5,11,1,3,0,59,7,18,25,2,5,0,56.9,81.6,6:39:52,0:22:12,67,2835.9,125,0
Tripitropi-,50,18,10,5,0.8,0.6,0.4,15,0.7,2947.3,746.7,1058,99,163.7,3295.7,183.1,367.6,2762.4,1.1,9,3,4,8,3,19,4,2,63.3,0,2,27,0,13,134.4,5,3,0,0,53,0,18,24,4,5,0,43.5,63.2,5:19:46,0:17:45,25,1455.7,84,1
Mr_Gray__,50,18,11,6,0.9,0.6,0.5,16,0.7,2458.3,498.4,194,730.2,136.6,4384.7,243.6,1074.3,3104.5,0.8,2,4,3,3,8,15,5,2,224.9,0,2,45,3,13,47.7,9,0,1,0,57,0,15,18,7,0,0,37.4,94.4,5:35:02,0:18:36,62,2534.7,52,3
1BigMak1,49,18,8,8,0.9,0.4,0.4,13,0.6,2772.1,1347.9,699.7,299.3,154,3911.9,217.3,585.8,3099.3,0.9,3,3,3,6,5,15,3,4,125.6,1,2,27,4,5,0,4,0,1,0,55,3,9,2,0,0,0,39.3,72.4,5:08:28,0:17:08,44,1981.9,39,1
Heruv1m,49,17,9,4,0.8,0.6,0.5,10,0.9,2086.6,636.6,1091.4,224.1,122.7,4352.9,256.1,195,3857.3,0.5,6,4,3,1,8,16,5,3,311.6,0,0,38,7,20,34.5,8,0,2,0,65,0,20,22,5,4,0,44.5,77.4,5:41:53,0:20:06,47,2502,43,2
lordiexdd,49,18,10,8,1.1,0.6,0.4,13,0.8,2310.5,506.4,1641.2,0,128.4,5161.1,286.7,898.7,4048.2,0.6,4,3,4,4,6,17,6,1,301.7,1,2,27,2,5,7.8,7,0,2,0,56,4,16,16,2,0,0,46.5,110,6:50:26,0:22:48,93,3399.5,126,1
A_dvs,44,18,8,3,0.6,0.4,0.4,7,1.1,1894.1,257.5,575.6,49.9,105.2,3906.3,217,1490.3,2266.9,0.8,9,4,6,5,3,15,1,1,254.6,0,0,44,1,13,37.6,10,4,4,107.8,78,2,10,13,9,0,0,37.6,89.3,5:12:26,0:17:21,60,2094.7,54,1
ANT1L1DER,44,17,6,6,0.7,0.4,0.4,10,0.6,1844.3,334.3,536.7,565.9,108.5,3577.8,210.5,661.4,2476,0.7,2,5,4,4,4,15,0,1,182,0,2,35,2,14,179.9,4,2,0,0,56,12,20,19,0,6,0,39.1,70.8,4:52:13,0:17:11,39,1775.7,75,0
AngryS2L,44,18,6,3,0.5,0.3,0.4,11,0.5,2201.1,1010.1,1073.4,0,122.3,4242,235.7,761,3300.7,0.7,3,4,5,3,6,13,3,0,141.4,0,1,31,3,7,0,2,0,1,0,64,6,14,23,1,1,0,41.5,100.3,5:21:29,0:17:51,55,2411.5,50,1
rebelok,39,18,7,1,0.4,0.4,0.3,9,0.8,1425.4,905.9,207.1,312.4,79.2,3676.4,204.2,874,2558,0.6,0,6,7,1,4,17,3,1,90.4,0,1,34,2,1,0,7,0,0,0,45,0,3,30,1,0,0,34.8,93.5,5:01:05,0:16:43,35,1841.8,49,1
ComboKid,39,16,4,6,0.6,0.3,0.3,4,1,1279.3,419.5,671.4,188.4,80,3307,206.7,714.6,2329.1,0.5,2,3,2,6,5,16,4,2,227.3,1,0,6,3,0,0,1,0,1,0,29,3,9,1,0,0,0,36.4,70.1,4:37:30,0:17:20,34,1666.5,48,2
iNval_iD,39,18,5,2,0.4,0.3,0.3,8,0.6,1754.5,413.4,1265.5,39.6,97.5,4106.4,228.1,894.1,3113.6,0.6,5,2,2,7,5,20,4,1,266.6,0,0,31,0,10,36,4,0,0,0,61,0,22,5,1,1,0.2,47.4,64.6,5:39:34,0:18:51,41,2066.4,56,0
MaKlAs,38,18,8,0,0.4,0.4,0.3,11,0.7,1386,469.4,461,155.5,77,3577,198.7,534.5,2747.8,0.5,3,2,8,3,4,16,2,3,417.9,2,0,51,0,6,100,5,1,0,0,50,7,2,27,3,0,0,33.1,66.2,4:50:16,0:16:07,50,1557,30,1
ritsuNen_0-,38,18,4,4,0.4,0.2,0.3,9,0.4,1250,424.1,219.8,354.5,69.4,3614.1,200.8,652.4,2843.4,0.4,5,3,5,4,4,19,1,0,58.3,1,2,22,1,8,15.5,6,1,3,0,45,1,24,21,1,10,0,39.1,56,4:46:36,0:15:55,33,1404.1,74,0
kuza_kuza,32,18,3,2,0.3,0.2,0.2,3,1,617.2,261.5,355.7,0,34.3,4480.4,248.9,1186,2895.7,0.2,6,5,2,8,3,18,3,0,128.8,0,0,26,3,3,59.7,14,0,4,4,100,8,31,10,6,0,0,34.7,100.9,5:18:30,0:17:41,70,2650,80,0
Elpi5,31,6,8,8,2.7,1.3,1,9,0.9,1316.6,756.7,518.8,0,219.4,1570.2,261.7,67.2,1361.8,1,6,3,1,1,1,8,3,1,157.1,0,1,13,2,6,0,0,0,0,0,20,3,9,14,6,2,0,20.5,33.4,2:27:01,0:24:30,13,917,21,0
ZENDY_,29,11,3,2,0.5,0.3,0.2,3,1,1102.7,299.9,792.8,0,100.2,2331,211.9,790.6,1475,0.7,3,3,4,3,1,13,3,1,373.2,2,0,25,5,4,0,6,2,1,0,42,12,9,3,2,0,0,17.7,57.3,2:56:41,0:16:03,37,1197.1,35,0
t1govs-,27,6,5,3,1.3,0.8,0.5,12,0.4,1770.6,1065.9,535.2,0,295.1,1754.8,292.5,298.7,1401.7,1.3,5,2,0,2,2,9,5,2,60.8,0,1,15,0,7,69.6,4,0,1,0,27,3,4,10,1,0,0,12.1,18.6,1:41:52,0:16:58,24,1104.8,24,1
Crazyyyk,27,9,4,1,0.6,0.4,0.3,4,1,1130.9,701.6,329.6,0,125.7,2848,316.4,978.8,1645.6,0.7,1,2,1,4,2,13,4,3,293.7,0,0,15,1,6,20.7,1,0,1,0,29,2,10,7,0,1,0,19.3,41.7,2:33:59,0:17:06,40,1805.2,41,0
F1l4t,26,12,1,1,0.2,0.1,0.2,2,0.5,634.4,157.1,477.3,0,52.9,2677.9,223.2,411.6,2062.6,0.3,0,2,3,4,3,10,1,0,33.6,0,0,32,0,6,0,11,1,2,0,45,0,14,1,0,0,0,23.7,65.6,3:17:46,0:16:28,22,1467.9,24,0
ak_ssv,24,10,2,0,0.2,0.2,0.2,3,0.7,822.8,399.2,163.5,144.4,82.3,2061.3,206.1,430.4,1536.7,0.5,0,2,4,0,4,8,2,0,107.6,0,0,25,3,3,67.7,10,1,0,0,43,2,9,16,4,0,0,18.2,52.7,2:55:46,0:17:34,21,1039.8,37,0
Back-Fire_83-,23,11,1,0,0.1,0.1,0.1,3,0.3,691.1,293.3,153,0,62.8,1531.1,139.2,409.2,1067.8,0.6,0,6,4,1,0,9,0,0,12.3,0,0,14,0,5,48.3,2,0,0,0,23,0,4,8,0,0,0,21.2,31,2:27:47,0:13:26,9,431.1,15,0
PaUchOk___,22,4,3,4,2.3,1,1,3,1,1366.2,323.4,922.7,88.2,341.5,1252,313,136.4,950.1,1.4,3,0,1,1,1,4,2,2,327,0,0,10,1,5,0,2,0,0,0,13,0,2,8,0,0,0,13.6,21.4,1:38:46,0:24:41,14,895.7,20,0
Pyjamas-,22,6,6,2,1.3,1,0.5,4,1.5,737.1,577.9,0,55.2,122.9,1853.6,308.9,381.4,1384.6,0.5,2,2,1,1,2,11,7,1,19.7,0,0,17,2,10,189.9,4,0,0,0,34,8,8,11,6,0,0.1,12.8,17,1:38:23,0:16:23,25,1183.6,23,0
pixels58,21,6,4,1,0.8,0.7,0.3,7,0.6,1111.4,183,535.6,185.5,185.2,1483.8,247.3,53.4,1386.3,0.8,6,0,2,2,2,9,3,1,44.8,1,1,15,2,7,207.3,2,2,0,0,24,1,9,2,2,0,0,12.3,17.9,1:39:15,0:16:32,12,753.8,29,0
Academic_,20,6,5,1,1,0.8,0.5,6,0.8,636.9,177.5,459.4,0,106.2,1388.3,231.4,420,878.8,0.7,1,1,1,2,2,4,0,1,226.9,0,1,10,0,2,0,2,0,0,0,22,4,4,1,1,0,0,16.4,35.8,2:01:24,0:20:14,18,782.5,27,0
toxic_rtd1,19,10,0,0,0,0,0,2,0,581,504.3,33.7,43,58.1,1343.5,134.3,12,1290.8,0.5,0,3,1,6,0,5,1,0,0,0,0,12,0,5,0,1,0,0,0,15,0,3,5,0,1,0,21.4,31.8,2:25:15,0:14:31,4,333.5,11,1
Sinhron7,17,10,0,0,0,0,0,2,0,238.1,23.2,51.1,0,23.8,2032.3,203.2,542.5,1469.1,0.2,1,2,6,2,0,7,0,0,0,0,0,3,0,0,0,4,1,0,0,25,4,2,8,2,0,0,17.1,33.9,2:51:30,0:17:09,28,1032.3,15,0
6LACK7,15,6,2,0,0.3,0.3,0.3,3,0.7,287.2,180.7,106.5,0,47.9,1362.6,227.1,188,993,0.3,4,2,2,1,1,7,2,0,14.7,0,0,8,2,0,0,0,0,0,0,16,0,3,2,0,0,0,13.6,17.5,1:32:47,0:15:27,21,742.6,14,0
Redbronze,14,3,3,3,2,1,1,4,0.8,405.5,147,29,0,135.2,730.5,243.5,40,679.2,0.6,0,2,0,0,0,5,1,0,107.1,0,0,10,0,3,0,5,1,0,0,7,0,5,5,1,0,0,5.9,6.9,0:50:53,0:16:57,8,320.5,7,0
l7erfect,13,5,1,1,0.4,0.2,0.2,2,0.5,536,108.2,129.8,297.9,107.2,1694.7,338.9,468.9,1185.9,0.5,2,2,0,3,0,7,2,1,42.2,0,0,10,0,4,0,3,0,1,0,21,0,2,6,0,0,0,9.6,13.8,1:19:21,0:15:52,31,1174.7,20,0
hello-newy0rk,4,2,0,0,0,0,0,1,0,87.4,0,0,0,43.7,440.4,220.2,170.3,269,0.3,0,0,1,1,0,3,1,0,0,0,0,11,3,2,0,0,0,0,0,6,0,1,2,0,0,0,3.6,6.4,0:29:25,0:14:42,6,230.4,6,0
DeD_MaZaI_RU,2,1,0,0,0,0,0,0,0,43.2,0,0,43.2,43.2,103,103,0,103,0.4,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1.4,10.4,0:18:38,0:18:38,0,3,5,0
Fakezin,89,12,29,7,3.3,2.6,1,20,1.4,5144.8,2664.3,1896.6,64.4,428.7,3255,271.2,481.6,2721.2,1.9,5,1,3,3,4,13,5,13,473.2,2,0,33,3,17,338,10,0,8,0,65,8,33,30,6,15,0,31.1,55.8,4:20:31,0:21:42,37,2003,54,4
zVini-_-,86,12,27,11,3.5,2.5,0.8,26,1,5181,1658.9,1913.7,628.1,431.7,4377.7,364.8,74,4018.3,1.3,6,2,4,5,0,20,9,10,327.3,4,3,30,3,24,195,13,1,9,173,74,1,51,29,1,16,0,32.9,67.6,4:45:09,0:23:45,58,3150.8,65,7
lfp1s2A,84,12,24,9,2.8,2,0.9,30,0.8,5187.5,2047.2,2693.5,0,432.3,3859.7,321.6,294,3214.8,1.6,7,0,5,7,0,17,5,3,259.2,2,3,30,4,16,171.4,5,1,2,53.4,36,0,19,29,2,8,0,34.3,57.3,4:17:04,0:21:25,39,2609.7,82,2
nahnouh,84,12,23,15,3.5,2.1,1,19,1.2,3211.7,1251.4,1335.7,0,267.6,3244.2,270.3,871.3,2311.8,1.4,3,3,1,3,2,12,3,4,290.8,3,4,43,4,28,566,13,0,7,0,55,6,28,35,13,9,0,30.7,67.4,3:56:42,0:19:43,39,1906.4,48,6
Cirylo,83,12,26,10,3,2.2,0.8,27,1,5056.4,2685.9,1271.1,0,421.4,3696.6,308,256,3370.8,1.5,5,2,2,2,5,13,6,2,327.7,4,0,27,0,16,207.9,4,0,2,0,46,4,26,33,4,14,0,38.4,37.6,4:21:24,0:21:47,47,2335.6,69,4
fanafps,82,12,23,12,3.2,2.1,0.8,20,1.1,4346,2329.3,1489.2,0,362.2,3748.4,312.4,619.4,3056.9,1.4,6,4,3,0,3,12,3,6,185.1,3,1,30,4,16,371.9,6,0,1,0,65,14,21,34,7,8,0,33.8,54.2,4:03:18,0:20:16,46,2373,81,0
caioteRJ777,81,12,26,10,3,2.2,0.9,20,1.3,2841.3,1990.9,801.5,0,236.8,3132.9,261.1,486.4,2624.4,1.1,8,2,4,3,2,16,4,5,75.1,3,0,28,1,13,48.9,12,0,4,0,31,0,14,26,4,2,0,28.3,60,3:45:35,0:18:47,31,1692.9,48,1
1glock,80,12,19,13,3.2,1.9,0.8,22,0.9,3765.9,1642,1501.5,0,313.8,2807,233.9,21,2660.2,1.4,6,3,1,2,4,11,4,4,235.1,0,4,46,2,24,211.9,10,2,1,0,62,11,24,21,9,5,0,32.8,60.1,4:12:52,0:21:04,20,1707.3,66,2
ZxLopes,80,10,16,10,3.3,2,0.7,11,1.5,3157.3,1461.7,1259,324.5,315.7,3281.6,328.2,107.4,3125.5,1,6,4,1,2,1,13,7,3,209,2,0,25,2,17,92.2,5,0,3,19.8,58,9,29,17,2,7,0,28.5,44.7,3:51:59,0:23:11,49,2401.6,60,2
gabriehw,79,12,20,12,2.9,1.8,0.7,20,1,3882,2401.6,893,0,323.5,3170.5,264.2,513.1,2607.9,1.5,1,1,5,1,4,14,3,6,231.5,0,3,44,5,11,100,9,7,2,44,76,11,14,33,19,4,0,26.7,48.9,3:49:24,0:19:07,35,1714.7,38,1
OhNytavoN,78,12,17,9,2.4,1.5,0.9,17,1,3316.1,1750.2,1222.2,92,276.3,4127.6,344,950.3,3138.8,1.1,8,1,2,4,4,10,3,7,229.2,0,2,43,4,28,251.7,9,4,1,0,49,3,21,25,4,7,0,29.6,50.9,4:17:31,0:21:27,65,2977.3,77,3
PYRLLOOOOOOOOOOO,77,9,17,10,3,1.9,1,14,1.2,2316.4,749.6,872.5,0,257.4,2364.3,262.7,314.3,1997.3,1.2,9,1,3,4,1,13,4,2,338.7,0,1,17,1,13,19.7,7,0,2,0,34,4,20,15,0,5,0,28.9,35.8,3:21:08,0:22:20,28,1424.3,48,5
Haven_-,77,12,19,10,2.4,1.6,0.7,18,1.1,3687.4,1636.4,1470.1,0,307.3,3609.4,300.8,573.8,2853.6,1.3,4,5,2,1,4,18,9,5,492.8,3,1,41,4,20,262.9,6,0,5,118,59,10,24,19,5,2,0,28.4,57.4,3:46:38,0:18:53,48,2319.4,55,1
Tny7_,76,12,17,10,2.5,1.5,0.7,21,0.8,4700,2320.9,2149.3,0,391.7,3353.3,279.4,195.8,3137.5,1.5,1,1,4,5,0,18,6,5,119.9,2,1,32,0,15,204.1,4,1,0,0,49,4,5,12,1,0,0,32.9,49,4:16:25,0:21:22,32,1968.3,60,1
leozinxd1-_,75,12,20,9,2.4,1.7,0.6,23,0.9,4207.8,1947.5,1592.9,0,350.7,3489.2,290.8,215.2,3183.2,1.3,5,3,3,2,4,11,3,5,185.9,1,1,40,7,25,568.2,3,0,1,0,69,11,32,31,0,9,0,24.4,43.7,3:17:04,0:16:25,49,2257.3,66,2
BenjaSkr,72,12,16,3,1.6,1.3,0.8,15,1.1,3140.4,2098.8,693.3,0,261.7,3865.5,322.1,856.2,2780.2,1.1,3,2,2,4,4,11,2,2,129.3,2,0,41,5,24,198.8,6,0,5,122,53,8,22,19,1,6,0,25.8,33.3,3:00:30,0:15:02,58,2542.5,53,0
imFalconn,71,12,13,14,2.5,1.2,0.8,14,0.9,2804.9,1930.9,537.3,0,233.7,3347.4,279,632.4,2715,1,5,3,3,3,2,15,6,4,290.7,0,1,33,3,19,327.3,10,2,5,9.4,54,1,23,36,10,7,0,26.6,66.6,3:47:32,0:18:57,51,2187.4,47,2
Fxrraz,71,12,16,7,2.1,1.5,0.8,9,1.8,2926.1,1618,1113.3,0,243.8,3029.9,252.5,747,2149.5,1.4,6,2,0,5,3,10,2,7,432.3,2,1,26,1,11,122.7,1,0,0,0,38,12,15,33,5,8,0.5,29.7,57.1,3:58:13,0:19:51,44,1709.9,35,1
dnL1_,71,11,8,10,2,0.9,0.6,11,0.7,3356.9,934.7,2118.4,0,305.2,2981.7,271.1,24,2930.4,1.1,8,2,4,1,1,12,6,3,342.6,2,2,19,2,14,139.5,3,0,0,0,53,1,41,15,1,4,0,34.1,54.4,4:13:13,0:23:01,39,2063.5,69,1
eFeells_-,70,12,14,9,1.9,1.2,0.7,16,0.9,3141.4,1589.5,1173.2,0,261.8,3042.6,253.5,152.8,2845.8,1.1,0,3,4,3,2,15,5,3,281.6,0,0,38,1,21,288.5,9,2,4,0,42,9,10,32,7,3,0,25.9,40,3:17:34,0:16:27,40,1792.6,62,1
TiFooOOoo,68,12,9,13,1.8,0.8,0.9,14,0.6,2616.3,771.1,1096.4,237.6,218,3478.5,289.9,172.6,3179.6,0.8,6,4,1,4,3,14,4,3,330.4,2,3,26,0,21,292.7,5,0,4,0,64,0,29,28,2,11,0,33,39,4:02:03,0:20:10,52,2138.5,52,2
daanshin,67,12,15,8,1.9,1.3,0.8,18,0.8,2537.1,1384.6,899.3,0,211.4,4009.5,334.1,1287.2,2520.4,1,3,1,3,2,6,15,6,3,122.6,1,1,30,3,15,97.7,8,0,3,44,50,0,27,26,0,13,0,30.5,66.7,3:57:13,0:19:46,51,2749.5,72,3
kakkakakakkdkdk,67,12,10,4,1.3,0.9,0.8,9,1.1,3131.5,1169.1,1573.5,204.2,261,3530.1,294.2,1372.3,2118.8,1.5,1,1,4,3,2,14,5,5,287,1,0,24,0,16,168.2,5,3,1,0,28,0,17,23,3,5,0.5,28.1,49,4:00:12,0:20:01,59,2253.3,53,0
NecroAQN,66,12,12,6,1.6,1.1,0.8,14,0.9,2564.6,478,1243.9,234.2,213.7,3660.2,305,1298.2,2221.1,1.2,4,5,2,2,2,13,3,3,598.4,2,0,26,6,13,187.9,6,0,3,52,41,10,14,15,1,3,0.6,32,56.3,4:06:35,0:20:32,59,2526.8,57,1
B-DE-BIEL,65,12,15,8,2.6,1.7,0.6,15,1,2344.9,908.5,134.2,1077.5,195.4,3467.5,289,59.8,3285.9,0.7,7,3,2,1,3,10,5,5,213.3,2,2,26,2,18,104.6,3,0,2,0,46,11,20,20,0,7,0,34.8,60.4,4:32:34,0:22:42,53,2425.4,82,0
LOSTZ1N-,64,12,13,5,1.8,1.3,0.7,13,1,2406.2,1129.9,752.7,100,200.5,3194.5,266.2,179.2,2823.9,0.9,3,1,1,4,4,10,4,3,375.7,0,0,34,3,17,357.6,2,2,0,0,46,0,28,13,1,5,0,28.6,46.5,3:31:49,0:17:39,41,2072.7,43,2
BETUNGAS_,63,10,9,3,1.2,0.9,0.7,9,1,2244.1,886.8,1341.1,0,224.4,3297.8,329.8,41.8,2954,0.8,2,1,3,3,2,18,7,4,511.7,1,1,29,4,10,0,0,0,0,0,34,2,18,18,0,5,0,26.2,27.3,3:17:29,0:19:44,40,1926.4,51,0
nadaMAL-_-,62,12,15,8,1.9,1.3,0.7,14,1.1,2037.5,989.7,699.2,0,169.8,3097.6,258.1,234.4,2736,0.7,3,1,5,2,4,9,0,3,233.1,0,1,24,1,17,182.6,5,0,3,0,41,1,19,20,0,3,0,23.7,40.7,3:19:48,0:16:39,50,1794,38,1
Pana15cm,62,12,13,5,1.5,1.1,0.8,11,1.2,2071.4,844,355.1,231.5,172.6,3122.8,260.2,823.8,2248.2,0.9,3,3,3,4,2,13,2,4,151.5,1,0,21,3,6,146.5,7,0,1,0,33,5,11,24,0,6,0,24.2,40.5,2:54:26,0:14:32,43,1799.5,33,1
nck666-,59,12,12,4,1.3,1,0.7,12,1,2080,1142.8,248.2,0,173.3,2490.4,207.5,424,2047.9,1,5,2,2,5,3,13,3,3,125.3,0,0,15,0,5,30.5,7,1,2,148,36,5,5,18,2,4,0,20.5,36.6,2:40:21,0:13:21,27,1260.4,35,1
danitw,58,12,14,4,1.5,1.2,0.6,11,1.3,1976.4,1683.5,40.8,0,164.7,2839.1,236.6,496,2266,0.9,4,3,3,2,4,17,4,7,135.8,1,0,28,0,15,133.9,6,0,1,18.1,36,1,21,25,3,10,0,21.3,31.3,2:37:56,0:13:09,26,1399.1,38,1
Nubzky,58,12,7,8,1.3,0.6,0.8,9,0.8,1989.9,1075.2,246,202.6,165.8,2803.7,233.6,615.6,2110.4,0.9,3,0,2,3,7,8,2,2,76.5,1,2,27,2,16,264,4,0,0,0,38,0,15,29,1,1,0,20,41.5,3:04:08,0:15:20,27,1583.7,49,1
KvznO,56,12,8,7,1.3,0.7,0.5,12,0.7,2384.5,951.9,1065,122.7,198.7,2823.9,235.3,413.4,2385.8,1,3,3,3,3,3,13,2,4,95.9,0,0,29,3,13,100,7,0,4,0,41,0,16,21,4,3,0,20.7,33.5,2:43:44,0:13:38,37,1501.3,40,1
akk47_y,56,12,12,4,1.3,1,0.6,10,1.2,1819.3,953.4,440,0,151.6,2830.4,235.9,316.2,2408,0.8,2,3,1,5,3,13,2,8,471.5,1,1,17,0,11,63.5,4,0,3,0,31,0,13,28,1,11,0,24.3,32.7,3:09:32,0:15:47,30,1508.2,39,2
rtray,54,12,8,8,1.5,0.7,0.5,10,0.8,1898.4,632.4,858.3,0,158.2,2174.2,181.2,170.1,1985.8,1,3,3,4,2,2,11,2,4,175.8,0,0,33,8,7,103,10,0,0,0,34,0,6,25,0,0,0,28.4,39.9,3:09:03,0:15:45,20,1054.2,50,2
yDuduu,54,12,9,8,1.5,0.8,0.4,7,1.3,2012.8,354.8,1642.4,0,167.7,2621.6,218.5,0,2554.2,0.8,0,5,2,2,2,10,2,2,347.6,2,1,28,3,6,15.6,2,1,0,0,26,2,3,15,1,3,0,29.2,42,3:45:46,0:18:48,36,1498.8,34,1
R4STYkz,53,12,10,4,1.2,0.8,0.5,9,1.1,1868.9,926.6,341.6,0,155.7,2757.9,229.8,365,2342,0.8,1,0,5,4,3,16,4,3,55.4,1,0,33,3,20,169.7,9,1,2,0,41,4,21,17,2,3,0,21.2,28.1,2:42:08,0:13:30,19,1317.9,31,0
spaaww,53,12,8,2,0.9,0.7,0.4,8,1,2291.4,444.2,1273,370.2,191,2385.4,198.8,51.2,2209.4,1,2,2,2,2,5,7,1,4,253.6,0,0,24,2,10,197.7,5,0,1,0,38,3,23,11,0,3,0,27,36.6,4:12:24,0:21:02,37,1250.4,54,2
tuuruuruu,53,12,7,4,0.9,0.6,0.6,9,0.8,1889.5,639.3,224.4,0,157.5,2181.8,181.8,316,1840,1,3,3,2,4,3,12,3,0,58.7,1,0,28,0,10,279.8,4,1,0,0,32,3,6,15,0,1,0,17.8,36.2,2:37:55,0:13:09,24,951.8,25,0
Zumalenda,52,12,10,4,1.2,0.8,0.5,8,1.3,1719.1,620.4,625.7,0,143.3,2564.2,213.7,24,2408.3,0.7,4,1,5,2,3,14,4,2,320.8,2,1,20,1,11,161.8,5,0,1,0,21,0,10,22,0,1,0,27,35.6,3:18:55,0:16:34,20,1224.2,34,3
zelo666,52,11,5,6,1,0.5,0.6,8,0.6,1512.9,653,717.1,0,137.5,2056.6,187,0,2050.8,0.7,0,2,2,4,3,10,2,1,70.5,0,0,21,1,10,142.9,4,2,0,0,25,1,4,8,0,4,0,22.4,21.4,2:44:24,0:14:56,18,936.6,63,1
Enoquiano,50,12,7,7,1.2,0.6,0.6,8,0.9,1358,904.2,237.6,0,113.2,2989.6,249.1,433.9,2446.4,0.6,4,2,0,4,5,13,2,3,37.9,0,1,19,3,6,116.1,3,0,1,0,32,0,4,20,0,5,0,21,28.4,2:39:47,0:13:18,29,1369.6,26,2
SzylzEN,50,6,8,5,2.2,1.3,1,9,0.9,1735.4,755.1,735.7,0,289.2,1599.3,266.6,71,1422.3,1.2,2,1,0,3,2,6,0,1,107.7,0,1,16,0,11,232.5,6,0,1,0,31,0,19,18,4,4,0,17.7,21.5,2:02:23,0:20:23,18,899.3,39,3
B0ina-Fps,49,12,4,8,1,0.3,0.6,4,1,1432.6,682.1,580,0,119.4,2992.9,249.4,67.2,2821.1,0.5,6,1,3,4,3,14,5,0,118.2,0,0,33,8,9,34.9,6,0,1,0,33,2,7,16,1,1,0,22.3,33.9,3:17:51,0:16:29,40,1642.9,44,0
UNn4M3D_-,49,12,9,0,0.8,0.8,0.5,8,1.1,1556.1,882,526.5,124.8,129.7,2168,180.7,118,2023,0.8,0,4,1,2,4,13,4,2,410.8,0,0,14,0,3,22.8,4,0,0,0,26,0,3,30,2,1,0,20.7,36.6,3:13:26,0:16:07,15,828,31,0
TooxiiiccFPS,49,12,6,3,0.8,0.5,0.5,11,0.5,1693.1,533.9,263.4,451.7,141.1,3053.4,254.5,569.9,2384.8,0.7,2,0,4,4,4,9,1,1,515.9,0,1,21,0,9,7.1,7,1,3,0,35,0,16,19,0,3,0,27.7,51.2,3:41:04,0:18:25,39,1843.4,64,2
lrrn-,49,12,6,4,0.8,0.5,0.4,9,0.7,1853,918,309.2,0,154.4,2347.8,195.7,62.4,2205,0.8,1,1,5,2,4,9,2,3,69.7,0,1,27,3,16,301.9,7,0,2,0,43,9,20,23,6,5,0,21.3,28.2,2:58:33,0:14:52,25,1126.7,41,1
baleada_,49,11,7,4,1,0.6,0.5,11,0.6,1409.3,383.5,564,81.9,128.1,3141.4,285.6,442.3,2483.7,0.6,4,3,3,4,0,19,7,2,82.4,0,2,32,10,10,54.3,11,2,3,181,32,2,8,30,1,5,0,20.7,27.9,2:38:30,0:14:24,47,1771.4,41,0
WILL-NIELSEN,48,12,5,6,1,0.5,0.4,7,0.7,1702,623,746.8,273.4,141.8,2251.1,187.6,336.8,1852.7,0.9,2,3,1,4,3,10,2,3,369.4,1,0,19,2,11,58.8,4,0,1,0,37,4,10,26,0,10,0,27.2,42,4:05:55,0:20:29,14,1131.1,39,0
